artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration
"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido,0.823,0.676,-4.386,0.242,0.102,0.0773,0.907,160.013,190680
"Jason Derulo, Nuka",Love Not War (The Tampa Beat),0.85,0.738,-3.049,0.105,0.0642,0.23,0.865,98.013,192921
Justin Bieber,Die For You (feat. Dominic Fike),0.629,0.728,-6.629,0.00196,0.0318,0.0847,0.71,135.031,198426
"The Weeknd, Daft Punk",Starboy,0.587,0.679,-7.015,0.141,0.276,0.137,0.486,186.003,230453
Farruko,La Tóxica,0.701,0.659,-4.107,0.0882,0.164,0.0866,0.623,91.97,180520
Hugo & Guilherme,Coração Na Cama - Ao Vivo,0.794,0.764,-4.096,0.663,0.0589,0.34,0.721,110.013,173227
Justin Bieber,Love You Different (feat. BEAM),0.584,0.759,-6.655,0.0652,0.06,0.16,0.374,127.138,186696
Justin Bieber,Somebody,0.833,0.714,-5.239,0.00249,0.0259,0.298,0.663,129.964,220920
Lana Del Rey,White Dress,0.263,0.493,-12.805,0.926,0.0351,0.0879,0.158,122.792,333710
"Nicky Jam, Myke Towers",Polvo,0.621,0.763,-6.169,0.0105,0.066,0.106,0.582,82.042,211130
Lana Del Rey,Chemtrails Over The Country Club,0.276,0.334,-13.125,0.877,0.0643,0.113,0.429,201.025,271177
"Maluma, Lenny Tavárez",Parce (feat. Justin Quiles),0.739,0.691,-3.09,0.422,0.229,0.11,0.884,83.897,248345
Camilo,Ropa Cara,0.526,0.813,-4.787,0.105,0.125,0.11,0.608,170.002,163320
Camilo,Vida de Rico,0.457,0.824,-5.428,0.167,0.0543,0.041,0.95,87.977,187427
Hippie Sabotage,Devil Eyes,0.396,0.391,-8.621,0.702,0.189,0.315,0.199,99.112,131272
Justin Quiles,Ponte Pa' Mi,0.713,0.878,-4.566,0.0581,0.0948,0.0822,0.615,92.028,202373
Selena Gomez,Dámelo To’ (feat. Myke Towers),0.641,0.787,-7.376,0.101,0.315,0.07,0.437,182.003,184134
KSI,Patience (feat. YUNGBLUD & Polo G),0.741,0.616,-4.272,0.00251,0.0426,0.307,0.431,122.012,181720
DJ Snake,Selfish Love (with Selena Gomez),0.646,0.723,-7.973,0.0206,0.102,0.0994,0.443,110.971,168649
Sia,Snowman,0.512,0.716,-6.257,0.483,0.0331,0.0928,0.326,104.957,165907
Machine Gun Kelly,DAYWALKER! (feat. CORPSE),0.922,0.632,-2.173,0.00558,0.0794,0.0927,0.497,88.972,137747
"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,0.677,0.845,-4.798,0.269,0.136,0.108,0.68,90.013,219048
Robin Schulz,All We Got (feat. KIDDO),0.76,0.504,-4.246,0.286,0.0426,0.151,0.64,183.933,190218
Doja Cat,Say So,0.673,0.787,-4.583,0.264,0.159,0.0904,0.779,110.962,237893
XXXTENTACION,Hope,0.457,0.592,-6.081,0.661,0.0603,0.146,0.225,146.04,110886
Tame Impala,The Less I Know The Better,0.74,0.64,-4.083,0.0115,0.0284,0.167,0.785,116.879,216320
"The Weeknd, Daft Punk",I Feel It Coming,0.819,0.773,-5.946,0.428,0.118,0.0679,0.585,92.987,269187
Pop Smoke,Mood Swings (feat. Lil Tjay),0.602,0.48,-6.335,0.487,0.368,0.0848,0.269,179.798,213333
BANNERS,Someone To You,0.903,0.52,-5.497,0.00517,0.042,0.254,0.652,74.988,219801
Pamungkas,To the Bone,0.727,0.668,-6.55,0.514,0.027,0.1,0.939,139.991,344571
BLACKPINK,How You Like That,0.761,0.812,-5.222,0.0465,0.0812,0.0601,0.344,130.032,182956
"NF, Hopsin",LOST,0.912,0.637,-3.123,0.352,0.308,0.0657,0.451,116.919,234852
Madame,VOCE,0.834,0.615,-5.471,0.105,0.0667,0.157,0.341,112.602,211411
Pop Smoke,AP - Music from the film Boogie,0.744,0.751,-6.859,0.152,0.177,0.252,0.634,148.014,171892
Juice WRLD,Life's A Mess II (with Clever & Post Malone),0.37,0.53,-9.989,0.806,0.0279,0.112,0.701,140.061,206734
"Francesca Michielin, Fedez",CHIAMAMI PER NOME,0.636,0.641,-4.318,0.289,0.0414,0.125,0.285,89.826,222667
"Anuel AA, Ozuna",Antes,0.737,0.817,-5.453,0.046,0.102,0.092,0.67,93.985,206587
"Booba, JSX",Mona Lisa,0.529,0.784,-7.681,0.683,0.0742,0.118,0.246,134.041,187362
Lil Baby,Real As It Gets (feat. EST Gee),0.705,0.779,-5.891,0.00471,0.163,0.0971,0.196,140.005,192804
Lele Pons,Se Te Nota (with Guaynaa),0.686,0.905,-3.152,0.0907,0.0664,0.266,0.963,103.013,155825
"Ofenbach, Quarterhead",Head Shoulders Knees & Toes (feat. Norma Jean Martine),0.828,0.798,-5.36,0.0247,0.193,0.121,0.6,124.962,156960
Lil Peep,Star Shopping,0.471,0.585,-9.934,0.0967,0.0616,0.115,0.323,93.099,142000
BØRNS,Electric Love,0.797,0.611,-7.627,0.00543,0.0533,0.26,0.518,120.041,218107
Conan Gray,Maniac,0.639,0.628,-5.46,0.00162,0.0435,0.354,0.493,108.045,185773
Post Malone,Only Wanna Be With You - Pokémon 25 Version,0.709,0.47,-4.563,0.00124,0.0299,0.302,0.247,98.036,241360
Ariana Grande,test drive,0.708,0.698,-4.943,0.0251,0.0454,0.124,0.322,115.036,122174
"C. Tangana, Niño de Elche, La Húngara",Tú Me Dejaste De Querer,0.723,0.823,-4.778,0.311,0.229,0.0998,0.505,83.97,198493
The Kid LAROI,SO DONE,0.598,0.719,-6.254,0.232,0.077,0.115,0.303,142.592,126521
Justin Quiles,Jeans,0.656,0.807,-4.395,0.0165,0.105,0.0693,0.89,83.943,185840
Arizona Zervas,ROXANNE,0.601,0.621,-5.616,0.0522,0.148,0.46,0.457,116.735,163636
Post Malone,rockstar (feat. 21 Savage),0.52,0.585,-6.136,0.124,0.0712,0.131,0.129,159.801,218147
"C. Tangana, Ed Maverick",Párteme La Cara,0.296,0.761,-10.22,0.551,0.0484,0.134,0.579,127.938,167867
Halsey,Without Me,0.488,0.752,-7.05,0.297,0.0705,0.0936,0.533,136.041,201661
Bad Bunny,BOOKER T,0.6,0.883,-7.188,0.114,0.37,0.0931,0.691,113.903,156430
Justin Bieber,Intentions (feat. Quavo),0.546,0.806,-6.637,0.3,0.0575,0.102,0.874,147.986,212867
Clairo,Sofia,0.619,0.744,-9.805,0.598,0.039,0.231,0.641,112.997,188387
Ed Sheeran,Photograph,0.379,0.614,-10.48,0.607,0.0476,0.0986,0.201,107.989,258987
Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix", , , , , , , , , 
"Bausa, Apache 207",Madonna,0.565,0.806,-8.96,0.47,0.113,0.0824,0.311,116.963,195734
NF,CLOUDS,0.65,0.793,-3.944,0.371,0.397,0.854,0.809,128.111,243750
Shawn Mendes,Wonder,0.637,0.333,-4.904,0.131,0.0581,0.149,0.132,139.898,172693
Sabrina Carpenter,Skin,0.457,0.557,-5.372,0.428,0.0335,0.0567,0.328,105.918,177500
Jack Harlow,Tyler Herro,0.756,0.794,-7.16,0.11,0.136,0.247,0.775,123.066,156498
Sara Kays,Remember That Night?,0.61,0.679,-10.936,0.585,0.0305,0.156,0.554,123.978,227186
"Jason Derulo, Maroon 5",Lifestyle (feat. Adam Levine),0.674,0.749,-5.128,0.0209,0.0366,0.169,0.711,123.055,153865
Tones And I,Fly Away,0.513,0.806,-6.208,0.217,0.0685,0.217,0.503,124.988,178157
"Ozuna, Camilo",Despeinada,0.775,0.734,-3.855,0.186,0.0614,0.123,0.72,166.039,224187
Ariana Grande,motive (with Doja Cat),0.742,0.789,-5.664,0.0681,0.0652,0.166,0.661,116.965,167990
Ed Sheeran,I Don't Care (with Justin Bieber),0.675,0.798,-5.041,0.0912,0.0442,0.0894,0.842,101.956,219947
KAROL G,"Ay, DiOs Mío!",0.706,0.715,-4.423,0.496,0.195,0.106,0.522,179.997,189840
"Bizarrap, Nathy Peluso","Nathy Peluso: Bzrp Music Sessions, Vol. 36",0.655,0.65,-3.71,0.25,0.405,0.0691,0.735,94.059,171215
"Maluma, The Weeknd",Hawái - Remix,0.788,0.766,-3.128,0.105,0.312,0.142,0.609,179.984,200482
Rauw Alejandro,Tattoo - Remix with Camilo,0.637,0.848,-5.132,0.0413,0.156,0.0521,0.698,96.988,222680
Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),0.816,0.709,-4.787,0.685,0.0346,0.146,0.921,150.06,237900
XXXTENTACION,Moonlight,0.537,0.921,-5.723,0.556,0.0804,0.102,0.711,128.009,135090
Ed Sheeran,Thinking out Loud,0.445,0.781,-6.061,0.474,0.0295,0.184,0.591,78.998,281560
Drake,Toosie Slide,0.454,0.834,-9.75,0.321,0.201,0.114,0.837,81.618,247059
The Weeknd,Earned It (Fifty Shades Of Grey),0.291,0.659,-8.275,0.405,0.0348,0.0771,0.406,119.829,277680
Surf Mesa,ily (i love you baby) (feat. Emilee),0.774,0.674,-7.567,0.0686,0.0892,0.393,0.33,112.05,176547
Oasis,Wonderwall,0.893,0.375,-4.097,0.000509,0.0406,0.187,0.434,174.323,258773
XXXTENTACION,Everybody Dies In Their Nightmares,0.57,0.734,-7.066,0.847,0.133,0.112,0.689,129.953,95467
Juice WRLD,Bad Boy (with Young Thug),0.674,0.697,-6.326,0.00215,0.0533,0.138,0.198,81.535,157355
Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),0.243,0.343,-14.66,0.721,0.0777,0.0668,0.032,135.154,203464
"Sia, David Guetta",Floating Through Space,0.844,0.575,-4.89,0.00172,0.072,0.114,0.277,104.914,177801
The Weeknd,Can't Feel My Face,0.769,0.705,-5.526,0.113,0.0425,0.105,0.583,107.949,213520
benny blanco,You (with Marshmello & Vance Joy),0.563,0.668,-6.433,0.0493,0.0522,0.119,0.305,103.116,169632
The Weeknd,Call Out My Name,0.593,0.461,-4.954,0.17,0.0356,0.307,0.175,134.17,228373
Miley Cyrus,Midnight Sky,0.814,0.705,-5.466,0.00115,0.0346,0.203,0.259,110.0,223279
Martin Garrix,Pressure (feat. Tove Lo),0.558,0.859,-8.991,0.659,0.0902,0.124,0.357,114.978,144391
Bring Me The Horizon,Can You Feel My Heart,0.859,0.15,-2.827,0.00201,0.0595,0.387,0.354,170.527,228147
Maluma,Agua de Jamaica,0.665,0.664,-3.616,0.123,0.0879,0.411,0.726,173.961,176970
"Kawe, Mc Lele JP",Mds,0.561,0.885,-5.331,0.261,0.249,0.121,0.644,140.02,125143
The Weeknd,Heartless,0.746,0.537,-5.507,0.0236,0.15,0.156,0.252,170.062,198267
Ariana Grande,pov,0.534,0.487,-5.664,0.36,0.0555,0.1,0.173,131.798,201882
Dean Lewis,Be Alright,0.586,0.553,-6.319,0.697,0.0362,0.0813,0.443,126.684,196373
Megan Thee Stallion,Cry Baby (feat. DaBaby),0.437,0.957,-7.882,0.00402,0.359,0.219,0.616,130.058,137984
Jerry Di,Mi Cuarto,0.525,0.854,-4.426,0.819,0.214,0.146,0.63,97.054,197587
"KASIMIR1441, badmómzjay, WILDBWOYS",Ohne Dich,0.535,0.807,-6.519,0.191,0.349,0.125,0.925,156.013,125720
"Brent Faiyaz, DJ Dahi","Gravity (feat. Tyler, The Creator)",0.615,0.539,-8.746,0.173,0.252,0.144,0.493,163.924,214693
ZAYN,Vibez,0.659,0.635,-7.499,0.242,0.116,0.105,0.34,96.855,163127
Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",0.43,0.376,-6.585,0.0902,0.0328,0.0912,0.129,77.599,177323
Ashnikko,Daisy,0.663,0.834,-6.143,0.235,0.133,0.372,0.774,121.876,146523
Morgan Wallen,Wasted On You,0.657,0.505,-5.24,0.373,0.0318,0.126,0.252,196.0,178520
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,0.715,0.815,-4.65,0.3,0.207,0.091,0.786,176.007,345241
"Anuel AA, Ozuna",Los Dioses,0.737,0.817,-5.453,0.046,0.102,0.092,0.67,93.985,206587
"Migrantes, Alico",Si Me Tomo Una Cerveza,0.613,0.72,-6.899,0.185,0.0572,0.155,0.857,84.974,182199
Morgan Wallen,Somebody’s Problem,0.54,0.657,-7.675,0.662,0.0287,0.123,0.625,136.97,161773
Selena Gomez,De Una Vez,0.479,0.659,-6.79,0.152,0.2,0.268,0.0395,163.882,155956
Jack Harlow,Way Out (feat. Big Sean),0.582,0.945,-8.357,0.114,0.0719,0.103,0.907,108.025,168906
Sam Smith,Diamonds,0.667,0.653,-6.764,0.154,0.0423,0.107,0.556,104.181,213869
347aidan,Dancing in My Room,0.413,0.98,-11.052,0.671,0.101,0.17,0.764,119.993,180139
"Rauw Alejandro, J Balvin",De Cora <3,0.683,0.811,-2.028,0.46,0.241,0.128,0.571,176.037,190101
Taylor Swift,champagne problems,0.24,0.462,-12.077,0.92,0.0377,0.113,0.32,171.319,244000
"Chris Brown, Young Thug",Go Crazy,0.578,0.755,-8.932,0.316,0.145,0.25,0.581,94.148,176960
"Juice WRLD, The Kid LAROI",Reminds Me Of You,0.631,0.613,-6.965,0.0663,0.12,0.169,0.33,149.992,158033
"Anne-Marie, KSI, Digital Farm Animals",Don't Play,0.784,0.695,-6.564,0.0889,0.0402,0.0843,0.52,128.031,188581
"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,0.726,0.655,-7.628,0.334,0.0796,0.232,0.766,160.064,150260
Erica Banks,Buss It,0.502,0.956,-5.995,0.0593,0.213,0.238,0.795,110.003,187000
Ava Max,Kings & Queens,0.69,0.637,-4.057,0.00786,0.0405,0.124,0.457,129.857,162399
BLACKPINK,Lovesick Girls,0.707,0.654,-5.661,0.00559,0.0664,0.0873,0.448,127.97,194765
Ozuna,Caramelo,0.806,0.728,-3.766,0.0531,0.0623,0.153,0.698,168.084,217547
Fousheé,Deep End,0.479,0.868,-6.687,0.703,0.445,0.102,0.776,133.928,115200
Morgan Wallen,Sand In My Boots,0.537,0.403,-6.628,0.59,0.031,0.112,0.414,69.877,202133
Morgan Wallen,865,0.584,0.532,-5.254,0.723,0.0248,0.101,0.367,88.003,190680
Morgan Wallen,7 Summers,0.786,0.466,-5.13,0.417,0.0328,0.125,0.571,203.903,210507
Bad Bunny,HACIENDO QUE ME AMAS,0.411,0.584,-7.147,0.869,0.0838,0.0955,0.412,169.934,217769
"Sech, J Balvin",La Luz,0.697,0.665,-4.819,0.427,0.154,0.599,0.556,94.053,216747
Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),0.618,0.49,-5.655,0.0221,0.104,0.259,0.286,99.7,201600
Morgan Wallen,More Than My Hometown,0.869,0.62,-5.479,0.615,0.0462,0.131,0.597,126.019,216573
Morgan Wallen,Warning,0.664,0.633,-5.037,0.46,0.0294,0.108,0.268,115.058,156747
Os Barões Da Pisadinha,Recairei - Ao Vivo,0.937,0.582,-2.118,0.449,0.0858,0.684,0.939,168.096,166838
BLACKPINK,Ice Cream (with Selena Gomez),0.701,0.79,-4.81,0.0317,0.365,0.0311,0.91,159.972,177813
Marshmello,Be Kind (with Halsey),0.633,0.63,-7.088,0.00776,0.0457,0.0541,0.452,93.995,172762
"Dua Lipa, Angèle",Fever,0.693,0.868,-7.052,0.0597,0.181,0.106,0.396,114.999,156911
Apache 207,Angst,0.79,0.599,-4.352,0.0213,0.386,0.0778,0.528,100.119,201501
Taylor Swift,"no body, no crime (feat. HAIM)",0.613,0.546,-7.589,0.418,0.0264,0.103,0.535,79.015,215627
Surfaces,Sunday Best,0.525,0.878,-6.832,0.183,0.0578,0.0714,0.694,112.022,158571
"Petter Ferraz, Menor Nico",Amor ou o Litrão,0.707,0.934,-4.214,0.437,0.0646,0.0628,0.961,138.023,173913
"Marshmello, Bastille",Happier,0.792,0.687,-2.749,0.191,0.0452,0.167,0.671,100.015,214290
Queen,Don't Stop Me Now - Remastered 2011,0.865,0.563,-5.277,0.0472,0.16,0.77,0.601,156.271,209413
J Balvin,Azul,0.836,0.843,-2.474,0.0816,0.0695,0.0532,0.65,94.018,205933
"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,0.914,0.599,-2.415,0.5,0.0629,0.694,0.831,168.008,182977
Kid Cudi,Tequila Shots,0.556,0.712,-7.214,0.084,0.0531,0.527,0.22,90.494,193293
"MEDUZA, Becky Hill, Goodboys",Lose Control,0.526,0.598,-8.659,0.129,0.0415,0.14,0.529,123.935,168387
TWICE,I CAN'T STOP ME,0.88,0.657,-3.672,0.121,0.102,0.463,0.769,150.084,205493
"CORPSE, Savage Ga$p",E-GIRLS ARE RUINING MY LIFE!,0.937,0.614,-7.443,0.00161,0.115,0.103,0.386,84.98,105176
Mariah Carey,All I Want for Christmas Is You,0.627,0.336,-7.463,0.164,0.0384,0.0708,0.35,150.273,241107
Wham!,Last Christmas,0.478,0.735,-12.472,0.189,0.0293,0.355,0.947,107.682,262960
Ariana Grande,Santa Tell Me,0.621,0.525,-7.364,0.0489,0.116,0.294,0.591,191.9,204093
Brenda Lee,Rockin' Around The Christmas Tree,0.472,0.589,-8.749,0.614,0.0502,0.505,0.898,67.196,126267
Bobby Helms,Jingle Bell Rock,0.424,0.754,-8.463,0.643,0.0363,0.0652,0.806,119.705,130973
Michael Bublé,It's Beginning to Look a Lot like Christmas,0.214,0.339,-11.714,0.908,0.0375,0.341,0.363,94.775,206640
Andy Williams,It's the Most Wonderful Time of the Year,0.598,0.24,-8.435,0.766,0.0369,0.117,0.776,201.629,151933
Kelly Clarkson,Underneath the Tree,0.812,0.509,-5.439,0.00128,0.0537,0.214,0.689,159.878,229640
José Feliciano,Feliz Navidad,0.831,0.513,-9.004,0.55,0.0383,0.336,0.963,148.837,182067
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,0.24,0.451,-14.014,0.912,0.0351,0.175,0.701,134.009,117147
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.259,0.652,-13.336,0.903,0.0595,0.362,0.836,142.169,155453
Justin Bieber,Mistletoe,0.56,0.657,-9.049,0.498,0.0467,0.0794,0.854,161.993,182947
The Ronettes,Sleigh Ride,0.772,0.529,-7.013,0.403,0.0287,0.316,0.853,91.751,181267
Band Aid,Do They Know It's Christmas? - 1984 Version,0.642,0.599,-6.936,0.164,0.0363,0.0992,0.349,115.412,222533
Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,0.511,0.774,-8.914,0.322,0.0319,0.0672,0.771,94.736,227653
Michael Bublé,Holly Jolly Christmas,0.465,0.647,-8.308,0.865,0.0428,0.0882,0.699,151.251,119787
"John Lennon, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,0.64,0.321,-10.023,0.28,0.0324,0.718,0.414,146.172,214333
Chris Rea,Driving Home for Christmas - 2019 Remaster, , , , , , , , , 
Nat King Cole,The Christmas Song (Merry Christmas To You),0.21,0.319,-15.231,0.92,0.0341,0.138,0.209,78.696,192160
"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas,0.158,0.317,-16.485,0.673,0.0381,0.338,0.247,130.503,177480
Playboi Carti,Slay3r,0.661,0.885,-5.062,0.165,0.141,0.334,0.436,140.028,164591
Burl Ives,A Holly Jolly Christmas - Single Version,0.375,0.683,-13.056,0.579,0.0303,0.076,0.888,140.467,135533
The Pogues,Fairytale of New York (feat. Kirsty MacColl),0.551,0.271,-7.48,0.582,0.0457,0.256,0.428,78.111,272467
Shakin' Stevens,Merry Christmas Everyone,0.904,0.534,-3.315,0.129,0.0369,0.128,0.96,202.899,220160
Elvis Presley,Blue Christmas,0.27,0.465,-16.661,0.9,0.0425,0.145,0.58,94.518,129173
Chuck Berry,Run Rudolph Run - Single Version,0.876,0.647,-5.662,0.881,0.185,0.26,0.949,151.925,162897
The Jackson 5,Santa Claus Is Coming To Town,0.776,0.691,-4.177,0.458,0.0341,0.33,0.961,146.861,144080
Kylie Minogue,Santa Baby,0.391,0.685,-7.183,0.744,0.0435,0.142,0.443,87.101,202547
"Perry Como, The Fontane Sisters",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),0.276,0.724,-12.25,0.76,0.0599,0.116,0.718,112.874,155933
Darlene Love,Christmas (Baby Please Come Home),0.759,0.325,-7.146,0.395,0.053,0.0773,0.36,126.627,166453
Elton John,Step Into Christmas,0.925,0.526,-5.584,0.102,0.0363,0.305,0.819,140.308,272394
Kid Cudi,Show Out (with Skepta & Pop Smoke),0.589,0.619,-6.531,0.43,0.124,0.378,0.158,143.896,174960
Jonas Esticado,Investe Em Mim,0.953,0.632,-1.283,0.317,0.0325,0.125,0.798,160.061,186533
Jorge & Mateus,Lance Individual,0.62,0.752,-5.536,0.309,0.0509,0.075,0.962,117.399,164459
Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,0.841,0.666,-3.592,0.613,0.0312,0.113,0.84,128.706,126360
Queen,Thank God It's Christmas - Non-Album Single, , , , , , , , , 
Coldplay,Christmas Lights,0.496,0.295,-9.478,0.207,0.0327,0.858,0.224,132.062,268521
Sam Smith,Have Yourself A Merry Little Christmas,0.178,0.438,-9.402,0.957,0.0414,0.316,0.344,75.248,170964
Sia,Santa's Coming for Us,0.814,0.547,-6.191,0.0215,0.12,0.0475,0.724,92.986,205267
Britney Spears,My Only Wish (This Year),0.843,0.669,-3.766,0.169,0.0268,0.195,0.702,147.08,255400
Brett Eldredge,"Baby, It's Cold Outside (feat. Meghan Trainor)",0.572,0.583,-4.776,0.738,0.0366,0.266,0.684,113.998,173560
Jonas Brothers,Like It's Christmas,0.571,0.725,-6.007,0.0183,0.102,0.0519,0.61,146.035,200880
Ava Max,Christmas Without You,0.596,0.654,-4.68,0.424,0.0458,0.11,0.382,118.078,169245
Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),0.87,0.635,-4.291,0.0156,0.04,0.118,0.912,93.0,156773
Eminem,Gnat,0.869,0.835,-4.582,0.248,0.27,0.462,0.82,140.945,224656
Nat King Cole,Joy To The World,0.305,0.59,-12.955,0.894,0.032,0.14,0.545,102.103,86760
Michael Bublé,Santa Claus Is Coming to Town,0.389,0.594,-7.109,0.785,0.0517,0.0313,0.396,122.331,171093
Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),0.476,0.553,-8.869,0.647,0.0649,0.281,0.558,113.401,166147
Taylor Swift,‘tis the damn season,0.434,0.575,-8.193,0.735,0.0312,0.105,0.348,145.916,229840
The Jackson 5,I Saw Mommy Kissing Santa Claus,0.712,0.583,-8.222,0.263,0.0538,0.817,0.614,128.897,181267
"Eartha Kitt, Henri Rene & His Orchestra",Santa Baby (with Henri René & His Orchestra),0.139,0.7,-12.346,0.902,0.0607,0.185,0.49,84.485,206067
"Mykola Dmytrovych Leontovych, John Williams",Carol of the Bells,0.106,0.418,-22.507,0.994,0.0448,0.179,0.8,46.718,85267
Taylor Swift,gold rush,0.462,0.512,-10.491,0.83,0.0408,0.121,0.353,112.05,185320
Stevie Wonder,What Christmas Means To Me,0.7,0.545,-6.961,0.0982,0.0323,0.1,0.799,83.506,148147
Shawn Mendes,The Christmas Song (Shawn Mendes & Camila Cabello),0.181,0.341,-12.073,0.888,0.0366,0.137,0.212,83.608,196254
Dean Martin,"Baby, It's Cold Outside",0.196,0.469,-16.093,0.882,0.0571,0.0513,0.537,130.036,143733
Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",0.668,0.357,-8.444,0.362,0.0479,0.727,0.407,139.986,267600
Leona Lewis,One More Sleep,0.813,0.638,-3.849,0.464,0.0362,0.344,0.754,112.986,239587
The Beach Boys,Little Saint Nick - 1991 Remix,0.553,0.602,-9.336,0.108,0.0328,0.0512,0.971,130.594,118840
Liam Payne,Naughty List (with Dixie),0.771,0.619,-2.204,0.0318,0.0601,0.114,0.704,81.966,154747
Meghan Trainor,I'll Be Home,0.37,0.542,-7.779,0.318,0.0257,0.108,0.289,84.796,219653
Dean Martin,Rudolph The Red-Nosed Reindeer,0.201,0.478,-16.768,0.919,0.0332,0.0854,0.857,136.471,135760
Frank Sinatra,Mistletoe And Holly - Remastered 1999,0.103,0.607,-14.405,0.804,0.0404,0.076,0.341,110.378,136427
Frank Sinatra,Jingle Bells - Remastered 1999,0.339,0.512,-13.119,0.727,0.0498,0.0977,0.951,174.609,120693
Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),0.938,0.648,-3.298,0.0339,0.115,0.0564,0.849,78.496,200467
Bing Crosby,Do You Hear What I Hear? - Remastered 2006,0.246,0.566,-15.499,0.813,0.0276,0.195,0.412,101.529,165667
Pentatonix,Hallelujah,0.378,0.364,-7.381,0.47,0.0331,0.339,0.366,89.918,268960
Donny Hathaway,This Christmas,0.645,0.634,-9.2,0.292,0.0376,0.246,0.677,93.047,231173
Tony Bennett,Winter Wonderland,0.497,0.604,-6.676,0.727,0.0319,0.102,0.72,126.011,149307
Taylor Swift,Christmas Tree Farm,0.68,0.598,-4.505,0.06,0.0331,0.324,0.437,134.002,228027
Katy Perry,Cozy Little Christmas,0.608,0.774,-6.264,0.128,0.128,0.0895,0.56,137.494,182521
*NSYNC,"Merry Christmas, Happy Holidays",0.939,0.643,-3.967,0.104,0.0463,0.881,0.756,104.999,255307
Taylor Swift,tolerate it,0.361,0.316,-10.381,0.878,0.0488,0.0797,0.221,74.952,245440
Eagles,Please Come Home for Christmas - 2013 Remaster,0.289,0.612,-11.568,0.599,0.0421,0.0561,0.466,183.18,177440
Meghan Trainor,My Kind Of Present,0.444,0.485,-6.232,0.373,0.195,0.0969,0.777,179.967,161013
Taylor Swift,happiness,0.334,0.559,-10.733,0.87,0.0376,0.114,0.211,122.079,315147
Taylor Swift,ivy,0.545,0.515,-9.277,0.855,0.0353,0.0921,0.535,88.856,260440
Taylor Swift,dorothea,0.488,0.605,-8.322,0.696,0.0264,0.129,0.354,119.966,225880
Taylor Swift,coney island (feat. The National),0.537,0.537,-11.266,0.819,0.0617,0.142,0.292,107.895,275320
Taylor Swift,evermore (feat. Bon Iver),0.27,0.39,-10.673,0.937,0.0308,0.111,0.32,125.177,304107
Taylor Swift,long story short,0.73,0.546,-7.704,0.66,0.0417,0.0972,0.573,157.895,215920
Taylor Swift,cowboy like me,0.517,0.604,-9.014,0.768,0.0347,0.123,0.511,127.967,275040
Taylor Swift,marjorie,0.561,0.535,-11.609,0.876,0.0484,0.115,0.287,96.103,257773
Taylor Swift,closure,0.704,0.689,-10.813,0.835,0.245,0.134,0.92,151.884,180653
Kid Cudi,She Knows This,0.724,0.39,-7.607,0.162,0.0889,0.393,0.312,165.945,216560
Kid Cudi,Another Day,0.758,0.646,-7.75,0.556,0.0708,0.335,0.0642,172.995,199787
Kid Cudi,"Solo Dolo, Pt. III",0.727,0.589,-6.907,0.239,0.0866,0.164,0.52,152.058,242267
Kid Cudi,Dive,0.621,0.64,-8.269,0.67,0.0679,0.36,0.332,123.105,148707
Kid Cudi,Heaven On Earth,0.61,0.786,-6.736,0.379,0.0558,0.0765,0.228,130.036,201093
Kid Cudi,Sad People,0.647,0.636,-6.971,0.247,0.0381,0.113,0.416,158.073,176027
Kid Cudi,Damaged,0.581,0.625,-7.1,0.553,0.0316,0.254,0.267,142.04,150853
Bad Bunny,YO VISTO ASÍ,0.881,0.688,-4.889,0.0947,0.0474,0.0804,0.677,123.013,191526
Kid Cudi,Beautiful Trip,0.513,0.331,-15.392,0.972,0.632,0.882,0.42,133.971,37013
Kid Cudi,The Void,0.459,0.464,-8.736,0.365,0.0314,0.117,0.0786,142.017,325413
Taylor Swift,cardigan,0.581,0.613,-8.588,0.537,0.0424,0.25,0.551,130.033,239560
