artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration
Jessie J,Price Tag,0.831,0.638,-3.944,0.0281,0.182,0.277,0.685,175.038,223.05
Hannah Montana,Ordinary Girl,0.847,0.411,-3.705,0.0265,0.219,0.222,0.398,182.496,177.51
Plan B,Es un Secreto,0.783,0.841,-4.915,0.106,0.0432,0.0528,0.514,94.989,190.56
Arcade Fire,The Suburbs,0.682,0.616,-6.148,0.0578,0.0265,0.342,0.528,117.78,315.2
Robyn,Dancing On My Own - Radio Edit,0.926,0.573,-6.045,0.00202,0.0342,0.127,0.219,117.047,278.08
Enrique Iglesias,Tonight (I'm Fuckin' You),0.877,0.666,-4.657,0.0277,0.0446,0.142,0.272,125.989,231.65
Swedish House Mafia,One - Radio Edit,0.781,0.802,-6.564,0.0075,0.0368,0.147,0.622,125.026,169.92
Los Rebujitos,Todos Los Besos,0.763,0.667,-5.295,0.375,0.0331,0.118,0.733,125.049,239.15
Duck Sauce,Barbra Streisand (Radio Edit),0.925,0.763,-1.997,0.000737,0.0969,0.218,0.455,127.95,194.53
Yolanda Be Cool,We No Speak Americano,0.691,0.865,-4.845,0.0305,0.0501,0.0964,0.456,124.972,269.8
Malú,Blanco y Negro,0.831,0.472,-3.575,0.505,0.0312,0.105,0.514,168.088,233.67
Muchachito Bombo Infierno,La quiero a morir,0.756,0.808,-9.176,0.0916,0.0637,0.149,0.96,104.988,192.76
Arcade Fire,Ready to Start,0.932,0.282,-4.701,0.12,0.0387,0.0692,0.536,190.08,255.89
Supersubmarina,LN Granada,0.919,0.554,-3.615,0.00511,0.0515,0.519,0.386,140.009,191.75
Fondo Flamenco,El Misterio,0.813,0.604,-3.948,0.325,0.0428,0.223,0.841,96.995,203.76
Sergio Dalma,Tú,0.693,0.751,-4.797,0.0581,0.0253,0.0387,0.805,102.008,244.25
Carlos Baute,Quién te quiere como yo,0.796,0.683,-4.628,0.396,0.0415,0.123,0.691,133.97,224.11
Shakira,Gypsy,0.763,0.764,-5.109,0.641,0.0576,0.0706,0.511,92.727,198.83
Sade,Soldier of Love,0.572,0.775,-8.427,0.0117,0.0633,0.0847,0.64,90.023,356.65
Amaia Montero,Chiquitita - Spanish Version,0.643,0.59,-7.039,0.279,0.0377,0.0979,0.35,84.093,307.91
Black Eyed Peas,Just Can’t Get Enough,0.628,0.483,-8.642,0.165,0.256,0.0903,0.218,94.056,219.44
Pignoise,Quiero,0.956,0.459,-4.492,0.025,0.0741,0.0637,0.793,170.051,159.77
IZAL,Eco,0.772,0.594,-6.916,0.184,0.025,0.241,0.683,109.952,237.96
Supersubmarina,Chas! Y Aparezco A Tu Lado,0.884,0.669,-2.613,0.00184,0.0402,0.0676,0.963,128.018,169.07
Los Rebujitos,Un Bonito Final,0.706,0.855,-6.06,0.497,0.0406,0.367,0.955,119.98,226.6
K'NAAN,Wavin' Flag - Coca-Cola® Spanish Celebration Mix,0.743,0.652,-4.417,0.431,0.0602,0.0956,0.721,152.02,232.73
Edward Maya,Stereo Love - Extended Version,0.782,0.777,-5.554,0.0303,0.0396,0.0957,0.33,127.044,321.6
Macaco,Con La Mano Levantá (feat. Estopa),0.69,0.798,-4.932,0.181,0.0365,0.0322,0.885,110.044,202.75
Supersubmarina,Supersubmarina,0.915,0.511,-2.864,0.00201,0.037,0.227,0.375,147.976,246.69
Dani Martín,Mi Lamento,0.466,0.554,-8.274,0.25,0.0338,0.113,0.295,71.116,241.25
David Otero,Buscando El Sol,0.937,0.499,-3.283,6.76e-05,0.0546,0.198,0.572,162.021,254.44
Pignoise,Todo Me Da Igual,0.76,0.426,-5.664,0.0286,0.0449,0.0712,0.876,127.903,205.03
Niños Mutantes,Errante (Canción Mutante),0.687,0.605,-4.98,0.144,0.0315,0.0732,0.325,122.871,192.28
Desakato,Cada Vez,0.9,0.454,-4.655,0.000476,0.043,0.2,0.261,179.913,332.31
Varry Brava,No Gires,0.655,0.665,-5.652,0.00549,0.0353,0.523,0.671,136.089,143.62
Sopa De Cabra,L'Empordà,0.837,0.681,-8.907,0.0362,0.041,0.0986,0.959,143.472,159.33
Melocos,Cuando Brille el Sol (with Manuel Espana),0.945,0.489,-3.297,0.00053,0.0454,0.122,0.815,161.17,240.45
Oceana,Cry Cry,0.803,0.739,-5.582,0.0127,0.0338,0.107,0.965,118.045,195.75
Rulo y la contrabanda,Mi cenicienta,0.826,0.565,-6.098,0.0537,0.037,0.107,0.784,160.027,263.61
Sergio Dalma,El Jardín Prohibido,0.729,0.5,-5.421,0.284,0.0362,0.102,0.187,123.826,251.89
Canelita,Baila Reggaeton,0.988,0.663,-2.482,0.255,0.278,0.0672,0.518,112.144,243.05
Robert Ramirez,Sick of Love,0.848,0.702,-5.382,0.0296,0.0301,0.142,0.464,127.998,326.36
El Arrebato,Durmiendo en tu ombligo (feat. Vanesa Martín),0.458,0.588,-11.502,0.421,0.0424,0.105,0.245,147.968,274.81
Despistaos,Gracias,0.733,0.554,-2.61,0.17,0.027,0.113,0.428,88.043,232.44
Ana Torroja,Sonrisa,0.809,0.656,-4.235,0.035,0.0305,0.0839,0.851,130.982,259.04
JAY-Z,Ni**as In Paris,0.858,0.789,-5.542,0.127,0.311,0.349,0.775,140.022,219.33
Adele,Rolling in the Deep,0.769,0.73,-5.114,0.138,0.0298,0.0473,0.507,104.948,228.09
Pablo Alborán,Solamente tú,0.419,0.519,-6.276,0.457,0.033,0.161,0.266,140.033,247.19
One Direction,What Makes You Beautiful,0.787,0.726,-2.494,0.009,0.0737,0.0596,0.888,124.99,199.99
Antonio Orozco,Estoy Hecho De Pedacitos De Ti,0.488,0.542,-6.758,0.213,0.0301,0.142,0.354,144.236,218.85
Coldplay,Paradise,0.585,0.449,-6.761,0.0509,0.0268,0.0833,0.212,139.631,278.72
Fuego,Una Vaina Loca,0.676,0.792,-12.813,0.172,0.0546,0.0654,0.712,117.011,188.89
Juan Magán,Bailando por Ahi,0.732,0.73,-5.167,0.0427,0.051,0.262,0.974,129.974,180.45
Capital Cities,Safe And Sound,0.819,0.655,-4.852,0.000176,0.0316,0.104,0.766,117.956,192.79
India Martinez,90 Minutos,0.315,0.543,-5.743,0.591,0.0402,0.134,0.195,77.011,200.37
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0.795,0.646,-3.293,0.0319,0.0976,0.267,0.796,89.99,210.96
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),0.922,0.641,-4.457,0.0291,0.0786,0.0862,0.847,146.078,258.34
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",0.939,0.671,-3.206,0.191,0.161,0.298,0.53,129.024,252.31
David Guetta,Titanium (feat. Sia),0.788,0.604,-3.673,0.0678,0.103,0.127,0.301,126.06,245.04
Christina Perri,A Thousand Years,0.407,0.421,-7.445,0.309,0.0267,0.11,0.161,139.028,285.12
Avicii,Levels - Radio Edit,0.889,0.584,-5.941,0.0462,0.0343,0.309,0.464,126.04,199.91
Neon Trees,Everybody Talks,0.924,0.471,-3.906,0.00301,0.0586,0.313,0.725,154.961,177.28
Of Monsters and Men,Little Talks,0.757,0.457,-5.177,0.0206,0.032,0.146,0.417,102.961,266.6
Adele,Someone Like You,0.319,0.556,-8.251,0.893,0.0281,0.0996,0.294,135.187,285.24
Jennifer Lopez,On The Floor,0.777,0.73,-5.194,0.105,0.0496,0.0691,0.575,130.0,284.87
Grouplove,Tongue Tied,0.936,0.56,-5.835,0.00847,0.0439,0.161,0.371,112.96,218.01
The Wanted,Glad You Came,0.851,0.722,-3.873,0.0319,0.0639,0.108,0.452,126.885,197.94
Black Eyed Peas,Just Can’t Get Enough,0.628,0.659,-8.685,0.186,0.179,0.105,0.262,94.05,219.43
P!nk,Raise Your Glass,0.709,0.7,-5.006,0.0048,0.0838,0.029,0.624,122.019,202.96
Flo Rida,Good Feeling,0.89,0.706,-4.444,0.0588,0.0688,0.306,0.684,128.011,248.13
Selena Gomez & The Scene,Who Says,0.927,0.682,-2.915,0.0843,0.0479,0.149,0.744,101.019,195.61
Adele,Set Fire to the Rain,0.67,0.603,-3.882,0.00408,0.0249,0.112,0.446,107.993,242.97
Rihanna,We Found Love,0.766,0.735,-4.485,0.025,0.0383,0.108,0.6,127.985,215.23
Gotye,Somebody That I Used To Know,0.495,0.864,-7.036,0.591,0.037,0.0992,0.72,129.062,244.97
Lana Del Rey,Summertime Sadness,0.647,0.566,-6.815,0.0477,0.0335,0.121,0.22,111.96,264.77
Beyoncé,Love On Top,0.749,0.652,-5.248,0.0848,0.0886,0.604,0.651,94.103,267.41
Ed Sheeran,The A Team,0.289,0.642,-9.918,0.669,0.0367,0.18,0.407,84.996,258.37
Avril Lavigne,What the Hell,0.926,0.578,-3.689,0.00472,0.0548,0.14,0.877,149.976,220.71
Nicki Minaj,Starships,0.716,0.747,-2.457,0.135,0.075,0.251,0.751,125.008,210.63
The Black Keys,Lonely Boy,0.872,0.356,-7.837,0.00417,0.068,0.0997,0.607,166.3,193.65
fun.,We Are Young (feat. Janelle Monáe),0.638,0.378,-5.576,0.02,0.075,0.0849,0.735,184.086,250.63
One Direction,One Thing,0.718,0.713,-3.806,0.00233,0.0278,0.0838,0.656,126.999,197.6
OneRepublic,Good Life,0.69,0.634,-7.804,0.0771,0.052,0.132,0.645,94.988,253.31
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),0.912,0.595,-3.428,0.0434,0.0884,0.259,0.762,128.024,234.45
Ed Sheeran,Lego House,0.637,0.592,-8.48,0.562,0.0992,0.13,0.565,159.701,185.09
Dr. Dre,I Need A Doctor,0.946,0.594,-4.521,0.0869,0.452,0.306,0.397,155.826,283.73
Metronomy,The Look,0.535,0.638,-7.792,0.623,0.0415,0.0837,0.504,84.947,277.65
Kesha,We R Who We R,0.817,0.736,-4.9,0.00987,0.0407,0.117,0.653,119.95,204.76
M83,Midnight City,0.712,0.526,-6.525,0.0161,0.0356,0.179,0.32,105.009,241.44
Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),0.677,0.767,-6.128,0.0339,0.184,0.144,0.538,146.155,222.59
Cobra Starship,You Make Me Feel... (feat. Sabi),0.857,0.668,-2.944,0.0191,0.0535,0.0385,0.748,131.959,215.69
Skrillex,Bangarang (feat. Sirah),0.972,0.716,-2.302,0.0145,0.196,0.317,0.576,110.026,215.25
Coldplay,Every Teardrop Is a Waterfall,0.732,0.425,-6.883,0.00194,0.0396,0.171,0.333,117.98,240.8
Azealia Banks,212,0.772,0.846,-5.735,0.0123,0.259,0.0769,0.622,125.998,204.96
The Black Keys,Gold on the Ceiling,0.833,0.505,-4.632,0.00772,0.0475,0.069,0.565,130.121,224.33
Beyoncé,Best Thing I Never Had,0.649,0.546,-4.056,0.143,0.0324,0.0894,0.298,99.05,253.75
Lady Gaga,Born This Way,0.828,0.587,-5.108,0.00327,0.161,0.331,0.494,123.907,260.25
Maná,Amor Clandestino,0.727,0.648,-6.761,0.157,0.0289,0.15,0.514,147.883,291.87
Justin Bieber,Mistletoe,0.56,0.657,-9.049,0.498,0.0467,0.0794,0.854,161.993,182.95
Chris Brown,Yeah 3x,0.882,0.705,-3.201,0.000369,0.0445,0.0934,0.7,130.0,241.67
Daddy Yankee,Lovumba,0.933,0.734,-4.639,0.0375,0.0578,0.302,0.935,120.987,218.41
Lil Wayne,How To Love,0.661,0.644,-6.093,0.000177,0.0418,0.108,0.272,153.992,240.31
Adele,Rumour Has It,0.749,0.612,-5.014,0.615,0.0446,0.167,0.574,120.052,223.27
Swedish House Mafia,Save The World,0.665,0.507,-7.598,0.0144,0.0474,0.0759,0.4,126.879,213.34
Britney Spears,I Wanna Go,0.546,0.696,-6.55,0.00379,0.0414,0.332,0.787,130.002,210.27
Kelly Clarkson,Stronger (What Doesn't Kill You),0.939,0.562,-4.282,0.046,0.0475,0.112,0.684,116.044,221.95
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),0.872,0.664,-3.117,0.0306,0.0396,0.228,0.555,129.873,210.09
James Morrison,I Won't Let You Go,0.611,0.537,-6.427,0.229,0.0304,0.146,0.161,105.955,229.3
Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,0.734,0.683,-4.523,0.00112,0.029,0.258,0.576,106.254,282.4
Michel Teló,Ai Se Eu Te Pego - Ao Vivo,0.947,0.65,-5.326,0.222,0.0717,0.979,0.694,96.035,170.49
Alexandra Stan,Mr. Saxobeat,0.925,0.72,-4.165,0.0276,0.0511,0.14,0.781,127.004,195.1
The Kooks,Junk Of The Heart (Happy),0.894,0.604,-5.0,0.0212,0.037,0.0299,0.901,145.017,187.25
The Vaccines,If You Wanna,0.866,0.353,-3.274,3.03e-05,0.0392,0.295,0.544,165.215,174.01
Lady Gaga,The Edge Of Glory,0.772,0.581,-6.544,0.000343,0.0401,0.11,0.361,127.952,320.59
Britney Spears,Till the World Ends,0.705,0.693,-5.747,0.0228,0.0665,0.202,0.45,131.951,237.95
David Guetta,Without You (feat. Usher),0.614,0.608,-3.727,0.227,0.0285,0.157,0.402,127.885,208.13
M83,Wait,0.229,0.437,-10.514,0.221,0.0308,0.0935,0.0754,147.911,343.25
Lykke Li,I Follow Rivers - The Magician Remix,0.7,0.785,-5.81,0.0179,0.0406,0.0823,0.296,122.031,279.64
Florence + The Machine,Shake It Out,0.804,0.527,-4.168,0.0104,0.0358,0.105,0.221,107.486,277.72
Jason Derulo,Don't Wanna Go Home,0.808,0.671,-4.861,0.02,0.0652,0.134,0.637,121.956,206.08
Calvin Harris,Bounce (feat. Kelis) - Radio Edit,0.963,0.779,-2.125,0.0334,0.0399,0.664,0.759,127.941,222.19
Kelly Rowland,Motivation,0.672,0.744,-5.589,0.187,0.0418,0.105,0.266,140.889,230.56
Extremoduro,Si te vas...,0.491,0.569,-8.53,0.623,0.0451,0.111,0.204,133.427,516.67
Birdy,Skinny Love,0.29,0.379,-8.485,0.952,0.051,0.118,0.169,166.467,201.08
Reik,Creo en Ti,0.268,0.584,-9.54,0.857,0.0258,0.142,0.441,85.949,163.33
Pablo Alborán,Te he echado de menos - Radio Edit,0.679,0.692,-6.751,0.183,0.0282,0.202,0.518,140.94,232.57
Tacabro,Tacatà - Radio Edit,0.853,0.817,-5.915,0.00868,0.12,0.35,0.605,126.951,210.0
Bon Iver,Holocene,0.304,0.374,-14.52,0.943,0.0302,0.126,0.147,147.969,336.61
Sergio Dalma,Yo no te pido la luna,0.885,0.646,-2.632,0.182,0.0476,0.119,0.682,123.963,205.84
Vetusta Morla,Maldita Dulzura,0.513,0.262,-6.993,0.884,0.0302,0.0952,0.473,182.886,227.55
Dyland & Lenny,Pégate Más,0.865,0.638,-5.369,0.00933,0.0372,0.0547,0.961,132.018,201.41
Estopa,Me Quedaré,0.853,0.641,-4.76,0.377,0.0591,0.262,0.629,156.014,197.29
Sean Paul,She Doesn't Mind,0.776,0.718,-5.208,0.000624,0.0693,0.207,0.622,120.015,227.79
El Columpio Asesino,Toro,0.687,0.547,-8.705,0.00236,0.026,0.123,0.253,139.977,276.75
Kase.O,Renacimiento,0.536,0.773,-9.654,0.163,0.0692,0.218,0.744,98.034,260.79
Juan Magán,No Sigue Modas,0.801,0.709,-4.688,0.0252,0.0533,0.159,0.829,128.007,189.84
La Pegatina,Mari Carmen,0.847,0.708,-5.723,0.0935,0.0894,0.0406,0.82,160.037,145.51
Maná,Lluvia Al Corazón,0.771,0.676,-6.632,0.073,0.0292,0.103,0.625,119.891,248.95
Vetusta Morla,Los Días Raros,0.436,0.504,-9.641,0.503,0.0276,0.118,0.0506,90.114,387.95
Jesse & Joy,¡Corre!,0.477,0.479,-6.886,0.127,0.0363,0.15,0.127,151.97,288.89
Lágrimas De Sangre,Cuando sale el sol,0.626,0.675,-6.692,0.478,0.0807,0.137,0.881,170.002,352.24
Niña Pastori,Cuando Te Beso,0.91,0.66,-5.128,0.29,0.0421,0.173,0.972,174.072,215.49
Amaral,Cuando Suba La Marea,0.643,0.634,-5.177,0.386,0.0271,0.109,0.409,115.997,265.21
Supersubmarina,Puta Vida,0.909,0.362,-3.129,0.000828,0.046,0.195,0.4,148.041,170.41
Tom Odell,Another Love,0.537,0.445,-8.532,0.695,0.04,0.0944,0.131,122.769,244.36
The Neighbourhood,Sweater Weather,0.807,0.612,-2.81,0.0495,0.0336,0.101,0.398,124.053,240.4
Melendi,Tu jardín con enanitos,0.834,0.721,-4.457,0.337,0.0345,0.104,0.53,127.92,236.98
Bruno Mars,When I Was Your Man,0.28,0.612,-8.648,0.932,0.0434,0.088,0.387,72.795,213.83
John Legend,All of Me,0.264,0.422,-7.064,0.922,0.0322,0.132,0.331,119.93,269.56
Maroon 5,Payphone,0.756,0.739,-4.828,0.0136,0.0394,0.37,0.523,110.028,231.39
Frank Ocean,Lost,0.603,0.913,-4.892,0.0272,0.226,0.167,0.497,123.061,234.09
Kodaline,All I Want,0.411,0.188,-9.733,0.174,0.0484,0.0843,0.159,187.376,305.75
Cali Y El Dandee,Yo Te Esperaré,0.81,0.481,-5.704,0.234,0.133,0.0809,0.328,175.697,232.25
Yandar & Yostin,Te Pintaron Pajaritos,0.858,0.894,-2.348,0.024,0.188,0.263,0.96,96.065,172.56
MKTO,Classic,0.791,0.72,-4.689,0.0384,0.124,0.157,0.756,102.071,175.43
Efecto Pasillo,Pan y mantequilla,0.826,0.698,-5.039,0.238,0.042,0.0813,0.91,99.997,202.15
DNCE,Cake By The Ocean,0.753,0.774,-5.446,0.152,0.0517,0.0371,0.896,119.002,219.15
Bruno Mars,Locked out of Heaven,0.698,0.726,-4.165,0.049,0.0431,0.309,0.867,143.994,233.48
P!nk,Just Give Me a Reason (feat. Nate Ruess),0.547,0.778,-7.273,0.346,0.0489,0.132,0.441,95.002,242.73
Swedish House Mafia,Don't You Worry Child - Radio Edit,0.84,0.612,-3.145,0.112,0.0509,0.116,0.438,129.042,212.86
Pitbull,Timber (feat. Ke$ha),0.963,0.581,-4.087,0.0295,0.0981,0.139,0.788,129.992,204.16
Kendrick Lamar,Money Trees,0.531,0.716,-7.355,0.0703,0.122,0.224,0.344,71.994,386.91
Calvin Harris,Feel So Close - Radio Edit,0.924,0.707,-2.842,0.000972,0.031,0.204,0.919,127.937,206.41
Lorde,Royals,0.428,0.674,-9.504,0.121,0.122,0.132,0.337,84.878,190.18
Frank Ocean,Thinkin Bout You,0.339,0.721,-11.195,0.409,0.0532,0.0973,0.2,129.83,200.75
will.i.am,Scream & Shout,0.685,0.772,-6.849,0.019,0.0696,0.131,0.501,130.033,283.4
Bruno Mars,Treasure,0.692,0.874,-5.28,0.0412,0.0431,0.324,0.937,116.017,178.56
Taylor Swift,I Knew You Were Trouble.,0.469,0.622,-6.798,0.00454,0.0363,0.0335,0.679,77.019,219.72
Train,Drive By,0.837,0.765,-3.113,0.00107,0.032,0.0801,0.721,122.028,195.97
Flo Rida,Whistle,0.937,0.747,-5.746,0.0208,0.0453,0.29,0.739,103.976,224.65
P!nk,Try,0.628,0.674,-7.079,0.00144,0.03,0.0944,0.552,103.998,247.91
Kesha,Die Young,0.7,0.711,-4.805,0.00498,0.046,0.215,0.801,128.001,211.92
Pitbull,Feel This Moment (feat. Christina Aguilera),0.758,0.673,-3.632,0.039,0.158,0.341,0.542,135.956,229.51
Owl City,Good Time,0.872,0.56,-4.269,0.0239,0.14,0.371,0.682,126.05,205.93
Alicia Keys,Girl on Fire,0.706,0.482,-5.762,0.135,0.0607,0.105,0.144,92.513,224.92
One Direction,They Don't Know About Us,0.727,0.514,-6.131,0.126,0.0492,0.0978,0.37,147.917,200.4
Daddy Yankee,Limbo,0.875,0.806,-3.817,0.0838,0.088,0.065,0.917,125.063,224.69
Taylor Swift,We Are Never Ever Getting Back Together,0.676,0.628,-5.911,0.00957,0.0916,0.121,0.75,85.984,193.15
Tame Impala,Feels Like We Only Go Backwards,0.9,0.303,-2.352,0.0277,0.0574,0.11,0.491,149.508,192.96
Imagine Dragons,Demons,0.71,0.505,-3.015,0.19,0.0321,0.329,0.428,89.938,175.2
Woodkid,Run Boy Run,0.959,0.506,-5.264,0.084,0.102,0.135,0.34,133.996,213.27
The Lumineers,Ho Hey,0.466,0.685,-9.074,0.794,0.0304,0.0915,0.353,79.936,163.13
Carla Morrison,Disfruto,0.133,0.658,-11.254,0.901,0.0352,0.106,0.122,91.054,244.97
PSY,Gangnam Style (강남스타일),0.937,0.727,-2.871,0.00417,0.286,0.091,0.749,132.067,219.49
One Direction,Little Things,0.22,0.709,-11.856,0.811,0.0327,0.175,0.53,110.076,219.04
Calvin Harris,Sweet Nothing (feat. Florence Welch),0.929,0.573,-3.942,0.197,0.109,0.0567,0.582,127.934,212.56
Imagine Dragons,Radioactive,0.784,0.448,-3.686,0.106,0.0627,0.668,0.236,136.245,186.81
alt-J,Breezeblocks,0.658,0.615,-7.299,0.096,0.0343,0.205,0.293,150.093,227.08
Carly Rae Jepsen,Call Me Maybe,0.58,0.783,-6.548,0.0114,0.0408,0.108,0.66,120.021,193.4
Canserbero,Es Épico,0.816,0.665,-6.753,0.448,0.266,0.297,0.745,93.37,361.98
Disclosure,Latch,0.735,0.729,-5.455,0.0178,0.0919,0.089,0.544,121.986,255.87
One Direction,Kiss You,0.93,0.637,-2.632,0.0177,0.0511,0.452,0.886,90.014,182.87
Rihanna,Where Have You Been,0.847,0.719,-6.34,0.00201,0.0916,0.223,0.444,127.963,242.68
Maroon 5,One More Night,0.82,0.718,-3.453,0.0444,0.0323,0.0846,0.613,92.998,219.47
Xavier Rudd,Follow The Sun,0.394,0.611,-10.757,0.534,0.0416,0.108,0.202,123.941,256.27
Don Omar,Dutty Love,0.881,0.735,-3.339,0.239,0.0894,0.11,0.915,90.009,285.33
Jason Mraz,I Won't Give Up,0.303,0.483,-10.058,0.694,0.0429,0.115,0.139,133.406,240.17
fun.,Some Nights,0.738,0.672,-7.045,0.0178,0.0506,0.0927,0.392,107.938,277.04
Family of the Year,Hero,0.523,0.34,-5.81,0.245,0.0265,0.108,0.226,174.705,190.28
Icona Pop,I Love It (feat. Charli XCX),0.906,0.711,-2.671,0.00952,0.0284,0.153,0.824,125.916,157.15
The Script,Hall of Fame (feat. will.i.am),0.873,0.421,-4.343,0.0654,0.0564,0.123,0.629,84.786,202.53
Rihanna,Diamonds,0.71,0.564,-4.92,0.00125,0.0461,0.109,0.393,91.972,225.15
Imagine Dragons,On Top Of The World,0.926,0.635,-5.589,0.0893,0.151,0.0928,0.761,100.048,189.84
Ellie Goulding,Burn,0.772,0.555,-5.007,0.315,0.0523,0.105,0.346,86.921,231.21
Mumford & Sons,I Will Wait,0.758,0.478,-5.4,0.00974,0.0331,0.312,0.452,131.109,276.72
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),0.526,0.781,-6.985,0.0619,0.293,0.0457,0.662,94.992,235.61
Foals,My Number,0.715,0.639,-8.954,0.0243,0.0392,0.619,0.813,128.072,238.85
Carlos Vives,Volví a Nacer,0.812,0.588,-4.172,0.0171,0.0429,0.111,0.512,97.98,222.21
Jennifer Lopez,Dance Again,0.856,0.792,-5.236,0.0159,0.067,0.0981,0.714,127.988,237.27
Disclosure,You & Me - Flume Remix,0.392,0.593,-6.872,0.382,0.0257,0.131,0.25,75.065,282.81
Jessie J,Domino,0.547,0.757,-4.573,0.0115,0.0355,0.0445,0.793,126.977,231.69
Daddy Yankee,Llegamos A La Disco,0.786,0.731,-4.898,0.114,0.254,0.437,0.78,89.092,453.36
Don Omar,No Sigue Modas Aka Ella No Sigue Modas,0.862,0.685,-4.611,0.00757,0.0629,0.0223,0.884,128.041,232.0
Loreen,Euphoria,0.679,0.518,-5.406,0.079,0.0355,0.0588,0.106,132.146,214.13
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,0.79,0.509,-3.782,0.332,0.0374,0.316,0.638,127.946,208.32
Melendi,Lágrimas desordenadas,0.937,0.641,-3.52,0.238,0.0735,0.108,0.653,160.1,229.31
Pablo Alborán,Quién,0.457,0.621,-5.928,0.165,0.0355,0.194,0.277,141.679,249.25
IZAL,La Mujer de Verde,0.73,0.507,-5.66,0.187,0.0514,0.0843,0.244,151.965,304.57
Alejandro Sanz,No Me Compares,0.784,0.699,-4.9,0.576,0.0427,0.19,0.55,141.968,278.44
José de Rico,Rayos de Sol,0.872,0.747,-4.233,0.0742,0.0355,0.149,0.882,128.013,231.56
Melendi,Cheque al portamor,0.627,0.556,-4.931,0.397,0.0315,0.151,0.364,147.839,295.72
India Martinez,Hoy,0.758,0.595,-5.43,0.433,0.129,0.128,0.559,103.087,218.27
Cali Y El Dandee,Gol,0.746,0.696,-4.74,0.159,0.0566,0.168,0.513,126.088,222.68
IZAL,Qué Bien,0.51,0.632,-8.018,0.564,0.0345,0.279,0.443,134.024,273.89
Alejandro Sanz,Mi Marciana,0.726,0.681,-6.371,0.199,0.0298,0.0591,0.437,138.943,293.28
Manuel Carrasco,Mujer De Las Mil Batallas,0.594,0.521,-6.453,0.0603,0.0374,0.107,0.275,139.78,212.65
DCS,Angelito Sin Alas (feat. Juan Magán) - Remix,0.91,0.731,-4.625,0.258,0.068,0.103,0.888,120.031,205.06
Pablo Alborán,Tanto,0.603,0.529,-5.132,0.223,0.0307,0.235,0.326,140.039,256.64
Malú,Vuelvo a Verte (with Pablo Alborán),0.59,0.512,-6.403,0.458,0.0384,0.184,0.314,138.284,219.4
Efecto Pasillo,No importa que llueva,0.89,0.675,-4.747,0.0469,0.0347,0.151,0.768,103.053,201.27
La Habitación Roja,Indestructibles,0.537,0.321,-5.847,0.00625,0.0345,0.459,0.473,178.195,234.08
Foals,Inhaler,0.73,0.536,-7.606,0.0036,0.0427,0.183,0.438,97.209,292.55
Juan Magán,Te Voy a Esperar (feat. Belinda),0.731,0.72,-7.372,0.285,0.0927,0.11,0.614,128.988,215.81
Pitbull,Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),0.842,0.464,-3.64,0.0597,0.269,0.037,0.957,89.759,196.44
Melendi,Autofotos,0.85,0.774,-5.329,0.192,0.0403,0.09,0.358,123.972,210.6
Xoel López,Tierra,0.532,0.437,-11.022,0.676,0.0329,0.101,0.543,87.02,238.39
IZAL,Magia y Efectos Especiales,0.698,0.434,-6.86,0.24,0.0481,0.146,0.36,172.922,237.24
Juan Magán,Se Vuelve Loca,0.634,0.715,-7.737,0.0401,0.0341,0.0509,0.63,126.023,188.77
Arctic Monkeys,Do I Wanna Know?,0.532,0.548,-7.596,0.186,0.0323,0.217,0.405,85.03,272.39
Dani Martín,Cero,0.677,0.491,-4.193,0.152,0.0269,0.221,0.358,82.032,259.88
Rozalén,Comiendote a Besos,0.496,0.574,-6.164,0.627,0.0395,0.291,0.556,119.794,240.48
Coque Malla,No puedo vivir sin ti (feat. Anni B Sweet),0.257,0.549,-14.91,0.742,0.0768,0.0944,0.197,120.7,215.97
Avicii,Wake Me Up,0.783,0.532,-5.697,0.0038,0.0523,0.161,0.643,124.08,247.43
One Direction,Story of My Life,0.663,0.6,-5.802,0.225,0.0477,0.119,0.286,121.07,245.49
Lana Del Rey,Young And Beautiful,0.416,0.324,-8.92,0.262,0.0368,0.11,0.151,113.986,236.05
Arctic Monkeys,Why'd You Only Call Me When You're High?,0.631,0.691,-6.478,0.0483,0.0368,0.104,0.8,92.004,161.12
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,0.811,0.794,-8.966,0.0426,0.038,0.101,0.862,116.047,248.41
La Pegatina,Lloverá y yo veré,0.775,0.465,-4.983,0.0161,0.0499,0.327,0.728,176.035,177.45
Marc Anthony,Vivir Mi Vida,0.877,0.656,-3.231,0.345,0.0342,0.349,0.894,105.018,252.35
